"","X","household_key","BASKET_ID","DAY","PRODUCT_ID","QUANTITY","BASE_SPEND_AMT","LOY_CARD_DISC","COUPON_DISC","NET_SPEND_AMT","AGE_DESC","MARITAL_STATUS_CODE","INCOME_DESC","HOMEOWNER_DESC","HH_COMP_DESC","HOUSEHOLD_SIZE_DESC","KID_CATEGORY_DESC","DEPARTMENT","COMMODITY_DESC","SUB_COMMODITY_DESC","PRICE_PER_PRODUCT"
"23726",23726,802,35218951910,16,869660,1,2.99,0,0,2.99,"65+","U","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","SHORTENING/OIL","VEGETABLE/SALAD OIL",2.99
"23739",23739,317,35218971153,16,819927,3,9.34,-2.17,0,7.17,"45-54","A","75-99K","Homeowner","Single Male","2","None/Unknown","GROCERY","PASTA SAUCE","MAINSTREAM",3.11333333333333
"23787",23787,446,35218981806,16,848351,1,3.99,0,0,3.99,NA,NA,NA,NA,NA,NA,NA,"PASTRY","SWEET GOODS & SNACKS","SW GDS: BROWNIE/BAR COOKIE",3.99
"23789",23789,353,35218986376,16,9526344,1,3.49,-0.3,0,3.19,"45-54","A","150-174K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","PAPER HOUSEWARES","PLASTIC/HEAVY PAPER PREM PLATE",3.49
"23863",23863,340,35219022933,16,823194,1,2.09,0,0,2.09,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING NEEDS","BREADINGS  COATINGS CRUMBS",2.09
"23929",23929,423,35219050169,16,1011572,1,1.89,-0.3,0,1.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DRY BN/VEG/POTATO/RICE","POTATOES: DRY",1.89
"23952",23952,264,35219067857,16,871085,1,2.69,0,0,2.69,"45-54","U","75-99K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","BAKING NEEDS","BITS & MORSELS",2.69
"24209",24209,611,35219149187,16,833238,1,2.89,-0.3,0,2.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DOG FOODS","DOG TREATS (SOFT TREATS)",2.89
"24222",24222,335,35219170551,16,823990,1,5.24,0,0,5.24,NA,NA,NA,NA,NA,NA,NA,"MEAT","BEEF","CHOICE BEEF",5.24
"24270",24270,726,35219795838,16,1323619,1,4.29,0,0,4.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WATER - CARBONATED/FLVRD DRINK","NON-CRBNTD DRNKING/MNERAL WATE",4.29
"24436",24436,388,35293542650,17,833151,2,9.05,-1.19,0,7.86,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SOFT DRINKS 20PK&24PK CAN CARB",4.525
"24650",24650,912,35293626465,17,819487,1,4.38,-1.19,0,3.19,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","CEREAL BARS",4.38
"24719",24719,573,35293636965,17,849843,1,1.59,-0.3,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","MAINSTREAM WHEAT/MULTIGRAIN BR",1.59
"24724",24724,175,35293656876,17,889731,1,1.99,-0.4,0,1.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","MAINSTREAM WHEAT/MULTIGRAIN BR",1.99
"25222",25222,962,35293847790,17,822646,1,2.28,-0.39,0,1.89,NA,NA,NA,NA,NA,NA,NA,"GROCERY","COLD CEREAL","ADULT CEREAL",2.28
"25344",25344,648,35293887147,17,853041,1,1.19,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BLEACH","LIQUID BLEACH",1.19
"25626",25626,85,35293976450,17,952893,1,1.49,0,0,1.49,"25-34","U","35-49K","Unknown","Single Male","1","None/Unknown","GROCERY","REFRGRATD JUICES/DRNKS","DAIRY CASE FRUIT DRINKS (NO JU",1.49
"25722",25722,678,35294021196,17,887219,1,1.49,0,0,1.49,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","CITRUS","LIMES",1.49
"25724",25724,930,35294031850,17,851188,2,10.58,-1.6,0,8.98,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","SNACKS/APPETIZERS",5.29
"25766",25766,791,35333575640,18,896369,1,2.29,-0.5,0,1.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","PNT BTR/JELLY/JAMS","PEANUT BUTTER",2.29
"25940",25940,81,35333732346,18,840601,1,1.9,-0.51,0,1.39,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK 2 LITER BTL CARB INCL",1.9
"26266",26266,144,35333858380,18,1065593,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BATH TISSUES","TOILET TISSUE",1
"26439",26439,145,35333907859,18,862732,1,2.3,-0.71,0,1.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK 2 LITER BTL CARB INCL",2.3
"26726",26726,104,35333998205,18,819400,2,10.16,-2.58,0,7.58,"35-44","A","35-49K","Homeowner","2 Adults Kids","5+","3+","GROCERY","DOG FOODS","DOG TREATS (SOFT TREATS)",5.08
"27191",27191,106,35386322021,19,858702,1,3.59,0,0,3.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SPICES & EXTRACTS","SPICES & SEASONINGS",3.59
"27213",27213,949,35386340816,19,825970,1,3.93,-1.34,0,2.59,"25-34","U","50-74K","Homeowner","2 Adults No Kids","2","None/Unknown","MEAT-PCKGD","HOT DOGS","PREMIUM - MEAT",3.93
"27765",27765,750,35386610993,19,844179,1,4.13,-1.12,0,3.01,NA,NA,NA,NA,NA,NA,NA,"MEAT","BEEF","PRIMAL",4.13
"27802",27802,717,35386622006,19,876203,1,4.19,0,0,4.19,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SALD DRSNG/SNDWCH SPRD","POURABLE SALAD DRESSINGS",4.19
"27819",27819,848,35386631929,19,824555,2,0.4,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,"GROCERY","PWDR/CRYSTL DRNK MX","SOFT DRINK POWDER POUCHES",0.2
"27881",27881,199,35386640925,19,859237,1,1.29,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CANNED MILK","ASEPTIC MILK & MILK DRINKS",1.29
"27888",27888,785,35386643412,19,898958,1,2.43,0,0,2.43,"65+","A","75-99K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","STONE FRUIT","PLUMS",2.43
"27980",27980,244,35386690726,19,834117,2,7.98,0,0,7.98,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WATER - CARBONATED/FLVRD DRINK","NON-CRBNTD DRNKING/MNERAL WATE",3.99
"28176",28176,959,35386819246,19,1003188,1,1.89,0,0,1.89,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CANNED JUICES","APPLE JUICE & CIDER (OVER 50%",1.89
"28182",28182,155,35386819880,19,826249,1,1.7,-0.41,0,1.29,"35-44","B","50-74K","Homeowner","2 Adults Kids","3","1","GROCERY","BAKED BREAD/BUNS/ROLLS","HAMBURGER BUNS",1.7
"28491",28491,799,35412671142,20,823758,1,0.79,-0.1,0,0.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MARGARINES","MARGARINE  STICK",0.79
"28713",28713,595,35412801509,20,867668,1,3.58,-1.29,0,2.29,"25-34","U","35-49K","Unknown","2 Adults Kids","3","1","GROCERY","CRACKERS/MISC BKD FD","SOUP CRACKERS (SALTINE/OYSTER)",3.58
"28905",28905,533,35412886379,20,826249,1,1.7,-0.41,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","HAMBURGER BUNS",1.7
"28924",28924,672,35412897015,20,819304,1,1.67,0,0,1.67,"35-44","U","25-34K","Unknown","2 Adults No Kids","2","None/Unknown","GROCERY","PASTA SAUCE","MAINSTREAM",1.67
"28967",28967,193,35412918306,20,823176,2,4.16,-0.58,0,3.58,"45-54","A","75-99K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","WAREHOUSE SNACKS","MISC SNACKS",2.08
"29058",29058,103,35412959513,20,879755,1,1.58,-0.29,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX",1.58
"29311",29311,98,35463212309,21,853197,1,2.28,-0.39,0,1.89,"35-44","U","35-49K","Unknown","1 Adult Kids","2","1","GROCERY","BAKED BREAD/BUNS/ROLLS","RYE BREADS",2.28
"29635",29635,5,35463357641,21,1006906,1,3.89,0,0,3.89,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MISC. DAIRY","REFRIGERATED PASTA SAUCE",3.89
"30898",30898,466,35463895901,22,833025,1,1.32,-0.16,0,1.16,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MILK BY-PRODUCTS","SOUR CREAMS",1.32
"31287",31287,704,35464061201,22,893501,3,6.9,-2.13,0,4.77,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK 2 LITER BTL CARB INCL",2.3
"31348",31348,886,35464080799,22,825976,1,2.48,-0.49,0,1.99,"35-44","A","100-124K","Homeowner","2 Adults No Kids","2","None/Unknown","NUTRITION","RICE CAKES","LARGE - RICE CAKES",2.48
"31440",31440,557,35464118672,22,834117,1,3.99,0,0,3.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WATER - CARBONATED/FLVRD DRINK","NON-CRBNTD DRNKING/MNERAL WATE",3.99
"31451",31451,549,35464127681,22,875633,1,7.9,-2.51,0,5.39,NA,NA,NA,NA,NA,NA,NA,"GROCERY","ICE CREAM/MILK/SHERBTS","PREMIUM",7.9
"31457",31457,94,35464130183,22,1043301,1,2.37,0,0,2.37,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","ONIONS","ONIONS WHITE (BULK&BAG)",2.37
"31547",31547,723,35464143181,22,827683,1,1.99,0,0,1.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","ICE CREAM/MILK/SHERBTS","TRADITIONAL",1.99
"31621",31621,357,35464185276,22,866211,1,5.54,-1.5,0,4.04,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","GRAPES","GRAPES WHITE",5.54
"31881",31881,179,35464240770,22,830701,1,1.89,0,0,1.89,NA,NA,NA,NA,NA,NA,NA,"GROCERY","VEGETABLES - SHELF STABLE","MUSHROOMS CND & GLASS",1.89
"31939",31939,688,35464285963,22,826249,2,3.4,-0.82,0,2.58,"35-44","A","125-149K","Homeowner","2 Adults Kids","3","1","GROCERY","BAKED BREAD/BUNS/ROLLS","HAMBURGER BUNS",1.7
"31982",31982,858,35464306696,22,849202,1,8.49,0,0,8.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEERS/ALES","BEERALEMALT LIQUORS",8.49
"32060",32060,213,35464325400,22,986912,1,1.12,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,"DELI","PREPARED FOOD","PREP FD: SIDE DISHES (HOT)",1.12
"32084",32084,160,35464333761,22,833351,1,1.79,0,0,1.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN NOVELTIES/WTR ICE","WATER ICE",1.79
"32183",32183,62,35469875522,22,32916,1,2.98,-0.99,0,1.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY",2.98
"32602",32602,402,35486097771,23,1029743,1,2.69,0,0,2.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY",2.69
"32703",32703,753,35486121773,23,847207,1,5.09,-1.1,0,3.99,"45-54","A","75-99K","Homeowner","2 Adults Kids","4","2","GROCERY","REFRGRATD JUICES/DRNKS","DAIRY CASE 100% PURE JUICE - O",5.09
"32765",32765,238,35486129686,23,1088560,1,2.44,0,0,2.44,NA,NA,NA,NA,NA,NA,NA,"DELI","CHEESES","CHEESE: PROCESSED BULK",2.44
"33218",33218,861,35486261193,23,822225,1,3.58,-0.79,0,2.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT MULTI-PACKS",3.58
"33272",33272,565,35486277414,23,957736,1,6.99,-1,0,5.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WATER - CARBONATED/FLVRD DRINK","SPRING WATER",6.99
"33310",33310,664,35486307474,23,965530,1,3.48,-0.49,0,2.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLUID MILK PRODUCTS","REFRIGERATED COFFEE CREAMERS",3.48
"33446",33446,247,35486352333,23,895540,1,0.79,0,0,0.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WATER - CARBONATED/FLVRD DRINK","DISTILLED WATER",0.79
"33454",33454,318,35486354228,23,833025,1,1.1,-0.05,0,1.05,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MILK BY-PRODUCTS","SOUR CREAMS",1.1
"33492",33492,658,35486368193,23,888532,1,1.99,-0.16,0,1.83,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOUP","RTS SOUP: CHUNKY/HOMESTYLE ET",1.99
"33497",33497,843,35486370011,23,870980,1,0.59,0,0,0.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK 2 LITER BTL CARB INCL",0.59
"33808",33808,844,35573572281,24,840361,1,0.99,0,0,0.99,"45-54","A","200-249K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","EGGS","EGGS - LARGE",0.99
"33932",33932,16,35573651151,24,923149,1,4.18,-0.59,0,3.59,"45-54","B","50-74K","Homeowner","Single Female","1","None/Unknown","GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/T",4.18
"34553",34553,478,35573990903,24,1060912,3,9.57,-0.6,0,8.97,NA,NA,NA,NA,NA,NA,NA,"GROCERY","EGGS","EGGS SUBSTITUTE",3.19
"34579",34579,322,35574007611,24,828857,2,1.96,-0.38,0,1.58,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS",0.98
"34925",34925,325,35597396973,25,836891,4,11.12,-3.56,0,7.56,"35-44","A","75-99K","Homeowner","2 Adults Kids","4","2","GROCERY","FRZN VEGETABLE/VEG DSH","FRZN BOXED VEGETABLES- VALUE A",2.78
"35496",35496,977,35597696770,25,848247,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DRY BN/VEG/POTATO/RICE","NOODLE SIDE DISH MIXES",1
"35978",35978,719,35597875180,25,914754,1,1.99,-0.3,0,1.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED SWEET GOODS","SWEET GOODS - FULL SIZE",1.99
"36185",36185,399,35597991212,26,822178,1,3.08,-0.79,0,2.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","HOT DOG BUNS",3.08
"36257",36257,770,35598071339,26,830750,7,4.14,0,-0.5,3.64,"25-34","A","50-74K","Homeowner","2 Adults Kids","5+","3+","GROCERY","FRZN MEAT/MEAT DINNERS","SS ECONOMY ENTREES/DINNERS ALL",0.591428571428571
"37041",37041,571,35598332612,26,825130,1,4.19,0,0,4.19,NA,NA,NA,NA,NA,NA,NA,"NUTRITION","FROZEN","FROZEN MEAT (VEGETARIAN)",4.19
"37174",37174,424,35598456262,26,868588,1,2.49,-0.3,0,2.19,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN POTATOES","FRZN BAKED/STUFFED/MASHED&SPEC",2.49
"37221",37221,824,35638365939,27,901067,1,19.49,-5.5,0,13.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DOG FOODS","DRY DOG FOOD PREMIUM (ALPO/PUR",19.49
"37437",37437,544,35638528134,27,959931,1,5.48,-1.49,0,3.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CANNED JUICES","GRAPE JUICE (OVER 50% JUICE)",5.48
"37662",37662,827,35638657217,27,853262,1,1.49,-0.3,0,1.19,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DRY NOODLES/PASTA","SPAGHETTI DRY",1.49
"38086",38086,495,35638830927,27,824758,1,5.39,-1.1,0,4.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","COLD CEREAL","ALL FAMILY CEREAL",5.39
"38101",38101,531,35638856841,27,898466,1,5.48,0,0,5.48,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FROZEN PIZZA","PIZZA/PREMIUM",5.48
"38572",38572,520,35665297861,28,859075,1,1.7,-0.1,0,1.6,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CHEESE","SHREDDED CHEESE",1.7
"38608",38608,646,35665337945,28,826249,1,1.7,-0.41,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","HAMBURGER BUNS",1.7
"40606",40606,405,35666097545,29,5584646,1,6.99,0,0,6.99,NA,NA,NA,NA,NA,NA,NA,"PASTRY","PIES","PIES: FRUIT/NUT",6.99
"40769",40769,623,35666140218,30,967757,2,2.98,0,0,2.98,"45-54","A","35-49K","Homeowner","2 Adults Kids","3","1","GROCERY","REFRGRATD JUICES/DRNKS","DAIRY CASE FRUIT DRINKS (NO JU",1.49
"41265",41265,234,35666345333,29,1130585,1,0.79,0,0,0.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DRY MIX DESSERTS","PUDDINGS DRY",0.79
"41493",41493,570,35666435882,29,826249,2,3.4,-0.82,0,2.58,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED BREAD/BUNS/ROLLS","HAMBURGER BUNS",1.7
"41680",41680,297,35670321657,29,1734201,2,9.14,-1.78,0,7.36,NA,NA,NA,NA,NA,NA,NA,"GROCERY","MEAT - SHELF STABLE","CHILI: CANNED",4.57
"41828",41828,590,35688406832,30,832285,1,3.98,-0.49,0,3.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN SS PREMIUM ENTREES/DNRS/T",3.98
"42269",42269,86,35688532627,30,825665,1,4.48,-0.99,0,3.49,"65+","B","35-49K","Homeowner","Single Male","1","None/Unknown","GROCERY","COOKIES/CONES","GRAHAM CRACKERS",4.48
"42589",42589,381,35688627457,30,859075,2,4.12,-0.56,0,3.56,"25-34","B","35-49K","Homeowner","1 Adult Kids","2","1","GROCERY","CHEESE","SHREDDED CHEESE",2.06
"42931",42931,187,35688803096,30,983584,1,2.69,0,0,2.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLUID MILK PRODUCTS","CHOCOLATE MILK",2.69
"42995",42995,453,35688826276,30,910473,1,4.99,0,0,4.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEERS/ALES","BEERALEMALT LIQUORS",4.99
"43165",43165,576,35688851480,30,972143,3,21.13,0,0,21.13,"55-64","A","35-49K","Homeowner","Single Male","2","None/Unknown","MEAT","CHICKEN","CHICKEN WINGS",7.04333333333333
"43166",43166,838,35688864687,29,905868,1,1.58,-0.29,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN VEGETABLE/VEG DSH","FRZN BAGGED VEGETABLES - PLAIN",1.58
"43289",43289,613,35688915044,30,5569230,1,6.88,-2.19,0,4.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SOFT DRINKS 12/18&15PK CAN CAR",6.88
"43391",43391,309,35701156150,31,831063,2,7.38,0,0,7.38,"25-34","A","75-99K","Homeowner","Single Male","2","None/Unknown","GROCERY","BAKED SWEET GOODS","SNACK CAKE - MULTI PACK",3.69
"44345",44345,610,35701481396,31,826784,1,1.99,-0.5,0,1.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","PAPER HOUSEWARES","PAPER AND FOAM DRINKING CUPS",1.99
"44396",44396,651,35701522538,31,820361,2,1.98,0,0,1.98,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEANS - CANNED GLASS & MW","VARIETY BEANS - KIDNEY PINTO",0.99
"44632",44632,436,35701581356,31,847982,1,2.48,-0.49,0,1.99,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","SALAD MIX","REGULAR GARDEN",2.48
"44785",44785,448,35701647676,31,995876,1,2.78,-0.39,0,2.39,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FROZEN BREAD/DOUGH","FRZN GARLIC BREAD/TOAST/STICKS",2.78
"44850",44850,152,35701676229,31,902396,1,3.88,-0.69,0,3.19,NA,NA,NA,NA,NA,NA,NA,"GROCERY","PAPER HOUSEWARES","PLASTIC CUPS",3.88
"45131",45131,3,35713870595,32,819255,1,3.49,0,0,3.49,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","BREAKFAST SAUSAGE/SANDWICHES","ROLLS - PORK",3.49
"45679",45679,491,35714103441,32,867469,1,2.39,0,0,2.39,"45-54","A","75-99K","Unknown","Single Female","2","None/Unknown","GROCERY","COLD CEREAL","ADULT CEREAL",2.39
"45689",45689,37,35714103614,32,898869,1,2.49,0,0,2.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAG SNACKS","BAGGED CHEESE SNACKS",2.49
"45725",45725,964,35714157511,32,960866,1,9.99,0,0,9.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DOMESTIC WINE","BOX WINES",9.99
"46558",46558,385,35726850833,33,839419,2,23.98,-6,0,17.98,"25-34","A","50-74K","Homeowner","2 Adults Kids","5+","3+","MEAT-PCKGD","MEAT - MISC","BREAST - BONELESS(IQF)",11.99
"46701",46701,505,35726902381,33,898068,1,3.69,-1,0,2.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CONDIMENTS/SAUCES","CATSUP",3.69
"46923",46923,541,35727071830,33,819304,3,5,0,0,5,NA,NA,NA,NA,NA,NA,NA,"GROCERY","PASTA SAUCE","MAINSTREAM",1.66666666666667
"48937",48937,994,35840620079,35,953476,1,0.57,0,0,0.57,NA,NA,NA,NA,NA,NA,NA,"GROCERY","PAPER TOWELS","PAPER TOWELS & HOLDERS",0.57
"49087",49087,191,35840715083,35,862349,1,2.7,-0.85,0,1.85,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FLUID MILK PRODUCTS","FLUID MILK WHITE ONLY",2.7
"49126",49126,360,35840745092,35,828048,1,3.99,0,0,3.99,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","HEAT/SERVE","CHICKEN-FULLY COOKED",3.99
"49586",49586,835,35840883067,35,979733,1,3.69,0,0,3.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SPICES & EXTRACTS","SPICES & SEASONINGS",3.69
"49599",49599,592,35840920683,35,1108094,1,11.99,0,0,11.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BEERS/ALES","BEERALEMALT LIQUORS",11.99
"49828",49828,108,35841015530,35,1038663,1,8.45,0,0,8.45,NA,NA,NA,NA,NA,NA,NA,"MEAT","BEEF","LEAN",8.45
"49913",49913,341,35841092134,35,889223,2,10.96,-2.98,0,7.98,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CANNED JUICES","BLENDED JUICE&COMBINATIONS (OV",5.48
"49962",49962,781,35841116758,35,878996,1,5.18,-1.4,0,3.78,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","GRAPES","GRAPES RED",5.18
"50049",50049,168,35841151862,35,1068444,1,2.99,0,0,2.99,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","ORGANICS FRUIT & VEGETABLES","ORGANIC TOMATOES",2.99
"50213",50213,204,35841262178,36,955043,1,0.59,0,0,0.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK 2 LITER BTL CARB INCL",0.59
"50577",50577,499,35841426428,36,960984,1,1.65,-0.33,0,1.32,NA,NA,NA,NA,NA,NA,NA,"GROCERY","REFRGRATD DOUGH PRODUCTS","REFRIGERATED BISCUITS REGULAR",1.65
"50887",50887,373,35841580013,36,989101,1,0.79,0,0,0.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","WATER - CARBONATED/FLVRD DRINK","NON-CRBNTD DRNKING/MNERAL WATE",0.79
"51035",51035,528,35841657997,36,873111,1,2.79,0,0,2.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","HISPANIC","AUTHENTIC THAI FOODS",2.79
"51843",51843,504,35865560746,37,824796,1,3.99,-0.5,0,3.49,NA,NA,NA,NA,NA,NA,NA,"GROCERY","COFFEE","GROUND COFFEE",3.99
"52514",52514,350,35865856653,37,848878,1,2.59,0,0,2.59,"45-54","A","50-74K","Homeowner","1 Adult Kids","4","2","GROCERY","BAKED SWEET GOODS","SWEET GOODS - FULL SIZE",2.59
"52899",52899,38,35866027196,37,923169,2,5.98,0,0,5.98,NA,NA,NA,NA,NA,NA,NA,"GROCERY","REFRGRATD JUICES/DRNKS","DAIRY CASE JUICE DRNK UNDER 10",2.99
"53365",53365,507,35877553080,38,857554,1,1.85,-0.26,0,1.59,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK 2 LITER BTL CARB INCL",1.85
"53725",53725,477,35877700860,38,892264,1,1.49,-0.2,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CONDIMENTS/SAUCES","VINEGAR ALL-EXCEPT WINE/RIC",1.49
"54136",54136,887,35877861706,38,930385,1,5.98,-1.99,0,3.99,NA,NA,NA,NA,NA,NA,NA,"GROCERY","FRZN MEAT/MEAT DINNERS","FRZN MULTI SERVE ENTREES ALL",5.98
"55541",55541,772,35985182147,40,1870702,1,0.27,-0.05,0,0.22,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","TROPICAL FRUIT","BANANAS",0.27
"55671",55671,577,36001887004,41,837579,1,2.13,-0.44,0,1.69,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKED SWEET GOODS","SWEET GOODS - FULL SIZE",2.13
"56117",56117,655,36002096322,41,880377,1,3.08,-0.29,0,2.79,NA,NA,NA,NA,NA,NA,NA,"GROCERY","CHEESE","SHREDDED CHEESE",3.08
"56413",56413,299,36002201979,41,886033,4,8.76,0,0,8.76,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOUP","RTS SOUP: CHUNKY/HOMESTYLE ET",2.19
"56944",56944,997,36027711106,40,823775,1,7.19,-1,0,6.19,"45-54","U","75-99K","Homeowner","Single Male","1","None/Unknown","GROCERY","REFRGRATD JUICES/DRNKS","DAIRY CASE 100% PURE JUICE - O",7.19
"57820",57820,2,36029272239,42,825343,1,7.68,0,0,7.68,NA,NA,NA,NA,NA,NA,NA,"MEAT","BEEF","CHOICE BEEF",7.68
"57948",57948,151,36029326705,42,5569230,2,13.76,-4.38,0,9.38,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SOFT DRINKS 12/18&15PK CAN CAR",6.88
"58111",58111,181,36029396003,42,845091,1,1.29,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,"GROCERY","VEGETABLES - SHELF STABLE","SPINACH & GREENS",1.29
"58966",58966,344,36029836238,43,827180,2,3.98,0,0,3.98,NA,NA,NA,NA,NA,NA,NA,"GROCERY","DINNER MXS:DRY","STUFFING MIXES",1.99
"59335",59335,822,36029965498,43,995896,2,13.47,-4.49,0,8.98,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","BACON","PREMIUM",6.735
"59515",59515,277,36030006526,43,1069312,1,8.74,0,0,8.74,NA,NA,NA,NA,NA,NA,NA,"PRODUCE","VALUE ADDED FRUIT","INSTORE CUT FRUIT",8.74
"59744",59744,269,36030061726,43,932694,1,3.29,0,0,3.29,NA,NA,NA,NA,NA,NA,NA,"MEAT-PCKGD","LUNCHMEAT","BOLOGNA",3.29
